ERROR: 2021-12-14 20:15:33,628 file not found in directory (parse_csv_data)
DEBUG: 2021-12-15 22:46:05,482 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter%3Bdate%3D2021-12-08&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-15 22:46:05,490 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-15 22:46:05,562 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter%3Bdate%3D2021-12-08&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-15 22:46:05,571 Returning the covid infection rates as a dictionary
DEBUG: 2021-12-15 22:46:05,577 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-15 22:46:05,654 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland%3Bdate%3D2021-12-08&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-15 22:46:05,660 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-15 22:46:05,731 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland%3Bdate%3D2021-12-08&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-15 22:46:05,734 Returning the covid infection rates as a dictionary
INFO: 2021-12-15 22:46:05,735 Taking csv data and returning it
INFO: 2021-12-15 22:46:05,735 Processing the scv data
DEBUG: 2021-12-15 22:51:17,418 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-15 22:51:17,708 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter%3Bdate%3D2021-12-08&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-15 22:51:17,719 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-15 22:51:17,909 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter%3Bdate%3D2021-12-08&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-15 22:51:17,922 Returning the covid infection rates as a dictionary
DEBUG: 2021-12-15 22:51:17,928 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-15 22:51:18,015 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland%3Bdate%3D2021-12-08&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-15 22:51:18,022 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-15 22:51:18,234 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland%3Bdate%3D2021-12-08&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-15 22:51:18,236 Returning the covid infection rates as a dictionary
INFO: 2021-12-15 22:51:18,240 Taking csv data and returning it
INFO: 2021-12-15 22:51:18,241 Processing the scv data
DEBUG: 2021-12-15 22:53:03,852 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-15 22:53:03,966 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter%3Bdate%3D2021-12-08&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-15 22:53:03,974 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-15 22:53:04,126 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter%3Bdate%3D2021-12-08&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-15 22:53:04,135 Returning the covid infection rates as a dictionary
DEBUG: 2021-12-15 22:53:04,140 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-15 22:53:04,369 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland%3Bdate%3D2021-12-08&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-15 22:53:04,379 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-15 22:53:04,537 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland%3Bdate%3D2021-12-08&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-15 22:53:04,540 Returning the covid infection rates as a dictionary
DEBUG: 2021-12-15 22:53:50,467 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-15 22:53:50,596 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter%3Bdate%3D2021-12-08&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-15 22:53:50,604 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-15 22:53:50,678 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter%3Bdate%3D2021-12-08&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-15 22:53:50,686 Returning the covid infection rates as a dictionary
DEBUG: 2021-12-15 22:53:50,692 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-15 22:53:50,766 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland%3Bdate%3D2021-12-08&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-15 22:53:50,773 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-15 22:53:50,844 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland%3Bdate%3D2021-12-08&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-15 22:53:50,846 Returning the covid infection rates as a dictionary
DEBUG: 2021-12-16 11:34:30,243 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-16 11:34:30,459 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=a%3Br%3Be%3Ba%3BT%3By%3Bp%3Be%3B%3D%3Bl%3Bt%3Bl%3Ba%3B%3B%3Ba%3Br%3Be%3Ba%3BN%3Ba%3Bm%3Be%3B%3D%3BE%3Bx%3Be%3Bt%3Be%3Br%3B%3B%3Bd%3Ba%3Bt%3Be%3B%3D%3B2%3B0%3B2%3B1%3B-%3B1%3B2%3B-%3B0%3B9&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=1 HTTP/1.1" 400 None
DEBUG: 2021-12-16 11:35:00,967 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-16 11:35:01,263 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter%3Bdate%3D2021-12-09&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-16 11:35:01,289 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-16 11:35:01,547 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter%3Bdate%3D2021-12-09&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-16 11:35:01,568 Returning the covid infection rates as a dictionary
DEBUG: 2021-12-16 11:35:01,586 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-16 11:35:01,837 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland%3Bdate%3D2021-12-09&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-16 11:35:01,859 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-16 11:35:02,055 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland%3Bdate%3D2021-12-09&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-16 11:35:02,060 Returning the covid infection rates as a dictionary
DEBUG: 2021-12-16 11:35:02,092 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-16 11:35:02,693 https://newsapi.org:443 "GET /v2/everything?apiKey=7ae699a798ac44d9b7f3665d19fe621a&q=Covid%20COVID-19%20coronavirus HTTP/1.1" 200 None
INFO: 2021-12-16 11:35:02,701 The news articles were extracted from the API
INFO: 2021-12-16 11:35:02,803  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
DEBUG: 2021-12-16 11:35:33,329 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-16 11:35:33,478 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter%3Bdate%3D2021-12-09&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-16 11:35:33,502 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-16 11:35:33,603 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter%3Bdate%3D2021-12-09&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-16 11:35:33,623 Returning the covid infection rates as a dictionary
DEBUG: 2021-12-16 11:35:33,640 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-16 11:35:33,734 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland%3Bdate%3D2021-12-09&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-16 11:35:33,756 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-16 11:35:33,852 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland%3Bdate%3D2021-12-09&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-16 11:35:33,857 Returning the covid infection rates as a dictionary
DEBUG: 2021-12-16 11:35:33,890 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-16 11:35:34,065 https://newsapi.org:443 "GET /v2/everything?apiKey=7ae699a798ac44d9b7f3665d19fe621a&q=Covid%20COVID-19%20coronavirus HTTP/1.1" 200 None
INFO: 2021-12-16 11:35:34,071 The news articles were extracted from the API
INFO: 2021-12-16 11:35:34,089  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
DEBUG: 2021-12-16 11:35:51,659 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-16 11:35:52,099 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter%3Bdate%3D2021-12-09&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-16 11:35:52,125 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-16 11:35:52,224 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter%3Bdate%3D2021-12-09&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-16 11:35:52,230 Returning the covid infection rates as a dictionary
DEBUG: 2021-12-16 11:35:52,248 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-16 11:35:52,349 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland%3Bdate%3D2021-12-09&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-16 11:35:52,373 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-16 11:35:52,489 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland%3Bdate%3D2021-12-09&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
